Block Name,Point ID,cauchy_strain_0,cauchy_strain_1,cauchy_strain_2,cauchy_strain_3,cauchy_stress_0,cauchy_stress_1,cauchy_stress_2,cauchy_stress_3,displacement_0,displacement_1,displacement_2,displacement_Magnitude,Points_0,Points_1,Points_2,Points_Magnitude,stress_xy
step02_gravity_refstate-mantle.xmf,52,1.07806e-06,2.08231e-06,0,-9.33865e-08,-1.42566e+09,-1.42553e+09,-1.42581e+09,-12481.1,0.0020198,0.020329,0,0.0204291,-38123,-50111.8,-0,62964.7,12481.1
step02_gravity_refstate-mantle.xmf,53,2.08363e-06,2.52401e-06,0,-6.18454e-07,-1.62261e+09,-1.62255e+09,-1.62289e+09,-82656.4,0.0319993,0.00946504,0,0.0333698,-22055.7,-56203.3,-0,60376,82656.4
step02_gravity_refstate-mantle.xmf,54,1.19985e-06,2.13412e-06,0,-3.50697e-07,-1.46266e+09,-1.46254e+09,-1.46282e+09,-46870.6,0.00874225,0.0183289,0,0.020307,-32732.9,-51255.7,-0,60816.1,46870.6
step02_gravity_refstate-mantle.xmf,55,1.08468e-06,2.12402e-06,0,-2.72912e-07,-1.4297e+09,-1.42956e+09,-1.42985e+09,-36474.7,0.00598566,0.0202981,0,0.0211622,-34494.6,-50236.7,-0,60939.3,36474.7
step02_gravity_refstate-mantle.xmf,56,9.42869e-07,2.10453e-06,0,-1.25204e-09,-1.38788e+09,-1.38772e+09,-1.38801e+09,-167.336,-1.61942e-19,0.0227429,-0,0.0227429,-40000,-48943.8,-0,63209.9,167.336
step02_gravity_refstate-mantle.xmf,57,1.18215e-06,2.25001e-06,0,-5.23004e-07,-1.45961e+09,-1.45947e+09,-1.45977e+09,-69899.5,0.0125663,0.0191355,0,0.0228928,-29437.8,-51161.5,-0,59026.2,69899.5
step02_gravity_refstate-mantle.xmf,58,1.30132e-06,2.29485e-06,0,-5.91091e-07,-1.48638e+09,-1.48624e+09,-1.48655e+09,-78999.3,0.0156632,0.0176863,0,0.023625,-27847.9,-51989.3,-0,58977.9,78999.3
step02_gravity_refstate-mantle.xmf,59,1.40915e-06,2.35459e-06,0,-6.52305e-07,-1.50841e+09,-1.50828e+09,-1.5086e+09,-87180.5,0.0187424,0.0165787,0,0.0250226,-26341.7,-52670.7,-0,58890.5,87180.5
step02_gravity_refstate-mantle.xmf,60,1.52625e-06,2.42568e-06,0,-7.05314e-07,-1.52995e+09,-1.52983e+09,-1.53015e+09,-94265.2,0.0219783,0.0155119,0,0.026901,-24900.8,-53337,-0,58863.3,94265.2
step02_gravity_refstate-mantle.xmf,61,1.65766e-06,2.51045e-06,0,-7.5036e-07,-1.55149e+09,-1.55137e+09,-1.55171e+09,-100286,0.0254445,0.0144513,0,0.0292619,-23487.6,-54003.5,-0,58890.1,100286
step02_gravity_refstate-mantle.xmf,62,1.80845e-06,2.60475e-06,0,-7.82339e-07,-1.57335e+09,-1.57325e+09,-1.57359e+09,-104560,0.0290717,0.0133321,0,0.0319829,-22152.9,-54680.1,-0,58997.2,104560
step02_gravity_refstate-mantle.xmf,63,2.30025e-06,2.48462e-06,0,-4.11474e-07,-1.66905e+09,-1.66902e+09,-1.66936e+09,-54993.5,0.0340864,0.00589488,0,0.0345924,-21950.2,-57639.1,-0,61677.2,54993.5
step02_gravity_refstate-mantle.xmf,64,1.98254e-06,2.71601e-06,0,-8.01387e-07,-1.59563e+09,-1.59553e+09,-1.59589e+09,-107105,0.032966,0.0121514,0,0.0351342,-20833.5,-55369.6,-0,59159.3,107105
step02_gravity_refstate-mantle.xmf,65,2.27454e-06,2.63134e-06,0,-5.83046e-07,-1.64676e+09,-1.64671e+09,-1.64706e+09,-77924.1,0.036042,0.00796914,0,0.0369125,-20723.3,-56950.8,-0,60604,77924.1
