Block Name,Point ID,cauchy_strain_0,cauchy_strain_1,cauchy_strain_2,cauchy_strain_3,cauchy_stress_0,cauchy_stress_1,cauchy_stress_2,cauchy_stress_3,displacement_0,displacement_1,displacement_2,displacement_Magnitude,Points_0,Points_1,Points_2,Points_Magnitude,stress_xy
step02_gravity_refstate-mantle.xmf,90,9.56671e-09,3.18119e-06,0,-1.89112e-07,-1.14447e+09,-1.14404e+09,-1.14447e+09,-25274.8,0.0069513,0.0522715,0,0.0527317,-26923.3,-41421.3,-0,49402.3,25274.8
step02_gravity_refstate-mantle.xmf,91,5.5568e-07,2.53401e-06,0,5.49054e-09,-1.09839e+09,-1.09813e+09,-1.09846e+09,733.811,3.53111e-19,0.0431255,0,0.0431255,-40000,-40000,-0,56568.5,733.811
step02_gravity_refstate-mantle.xmf,92,5.27818e-07,2.55828e-06,0,-1.90559e-08,-1.09839e+09,-1.09812e+09,-1.09846e+09,-2546.82,0.00124166,0.0434865,0,0.0435042,-37707.6,-40000,-0,54971.4,2546.82
step02_gravity_refstate-mantle.xmf,93,-2.21014e-07,3.36471e-06,0,-1.53097e-07,-1.14224e+09,-1.14177e+09,-1.14221e+09,-20461.4,0.00659355,0.0566847,0,0.0570669,-25268.8,-41351.6,-0,48461,20461.4
step02_gravity_refstate-mantle.xmf,94,-2.25741e-07,4.44211e-06,0,2.12089e-07,-1.23066e+09,-1.23004e+09,-1.23063e+09,28345.7,0.0172551,0.0868135,0,0.0885117,-16544.8,-44085.5,-0,47087.8,28345.7
step02_gravity_refstate-mantle.xmf,95,1.90093e-07,4.23717e-06,0,5.93712e-09,-1.25087e+09,-1.25033e+09,-1.2509e+09,793.496,0.0213875,0.0765707,0,0.0795015,-17652.9,-44712.1,-0,48070.7,793.496
step02_gravity_refstate-mantle.xmf,96,-4.81233e-07,4.31032e-06,0,7.89785e-08,-1.20683e+09,-1.20619e+09,-1.20677e+09,10555.5,0.0127362,0.0828693,0,0.0838423,-17580,-43347.4,-0,46776.7,10555.5
step02_gravity_refstate-mantle.xmf,97,7.14145e-08,4.61074e-06,0,4.3663e-07,-1.25311e+09,-1.2525e+09,-1.25312e+09,58355.6,0.0221018,0.0913268,0,0.0939632,-15552.9,-44781.3,-0,47405.3,58355.6
step02_gravity_refstate-mantle.xmf,98,-6.58304e-07,4.668e-06,0,4.98277e-07,-1.2112e+09,-1.21049e+09,-1.21111e+09,66594.7,0.0123728,0.0991247,0,0.0998939,-15340.9,-43482,-0,46108.9,66594.7
step02_gravity_refstate-mantle.xmf,99,2.22406e-06,2.71574e-06,0,-5.28328e-07,-1.41454e+09,-1.41448e+09,-1.41484e+09,-70611,0.030184,0.0276009,0,0.0409009,-26975.8,-49777.6,-0,56617.1,70611
step02_gravity_refstate-mantle.xmf,100,2.91688e-06,2.30582e-06,0,-3.39462e-07,-1.53253e+09,-1.53261e+09,-1.53292e+09,-45369.1,0.0284394,0.0153358,0,0.0323108,-30240.4,-53425.7,-0,61390.5,45369.1
step02_gravity_refstate-mantle.xmf,101,3.21369e-06,2.17494e-06,0,-1.85711e-07,-1.61981e+09,-1.61995e+09,-1.62024e+09,-24820.2,0.025869,0.00861373,0,0.0272654,-31902.1,-56123.5,-0,64556.9,24820.2
